school_name,dept_area_code,category,reading,course_id,gender.instructor,gender.first.author,gender.instructor2,gender.last.author,gender.other.author,gender.other.2,gender.instructor3,gender.instructor4,gender.other.3,gender.other.4,gender.other.5,gender.other.6,gender.other.7,gender.other.8,gender.other.9,gender.other.10,gender.other.11,gender.other.67,gender.other.12,gender.other.13,gender.other.14,gender.other.15,gender.other.16,gender.other.17,gender.other.18,gender.other.19,gender.other.20,gender.other.21,gender.other.22,gender.other.23,gender.other.24,gender.other.25,gender.other.26,gender.other.27,gender.other.28,gender.other.29,gender.instructor5,gender.instructor6,gender.instructor7,gender.other.30,gender.other.31,gender.other.32,gender.other.33,gender.other.34,gender.other.35,gender.other.36,gender.other.37,gender.other.38,gender.other.39,gender.other.40,gender.other.41,gender.other.42,gender.other.43,gender.other.44,gender.other.45,gender.other.46,gender.other.47,gender.other.48,gender.other.49,gender.other.50,gender.other.51,gender.other.52,gender.other.53,gender.other.54,gender.other.55,gender.other.56,gender.other.57,gender.other.58,gender.other.59,gender.other.60,gender.other.61,gender.other.62,gender.other.63,gender.first.last.author,femPercAuth,femSumAuth,maleSumAuth,hasUnkAuth,hasNonBiAuth,se_cur_enr,syllabi_central,division,reading_type_clean
1,RB,Humanities,"Jouve Mart<90>n, Esclavos de la ciudad letrada",RB-040,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,6,no,upper/grad,book
1,RB,Humanities,"Restall, _Black Conquistadors",RB-040,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,6,no,upper/grad,journal article
1,RB,Humanities,"Walker, _Queen of los Congos<94>",RB-040,male,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author female,1,1,0,No,No,6,no,upper/grad,book
1,RB,Humanities,"Vinson, Bearing Arms",RB-040,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,6,no,upper/grad,book
1,RB,Humanities,"Bennet, Africans",RB-040,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,6,no,upper/grad,book
1,RB,Humanities,silva 9,RB-040,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no author,NaN,NaN,NaN,No,No,6,no,upper/grad,NA
1,RB,Humanities,"Sierra Silva, Urban Slavery",RB-040,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,6,no,upper/grad,book
1,RB,Humanities,"Anonymous, _Levantamiento,<94>",RB-040,male,unknown,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author and last author unknown,NaN,NaN,NaN,Yes,No,6,no,upper/grad,book
1,RB,Humanities,"Jouve Mart<90>n, _Public Ceremonies<94>",RB-040,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,6,no,upper/grad,journal article
1,RB,Humanities,The Iberian Roots of American Racism,RB-040,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,6,no,upper/grad,journal article
1,RY,Humanities,"Nineteenth-century Russian Plays: An Anthology, ed. F.D. Reeve (Norton, 1961)",RY-057,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,10,yes,upper/grad,book
1,RY,Humanities,Russian Ballet in Nineteenth Century,RY-057,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,10,yes,upper/grad,book
1,RY,Humanities,War and Peace,RY-057,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,10,yes,upper/grad,book
1,RY,Humanities,"<e2>	Pushkin Alexander, Boris Godunov & Other Dramatic Works, trans. James E Falen (Oxford, 2007)",RY-057,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,10,yes,upper/grad,book
1,RY,Humanities,Performance Studies: An Introduction,RY-057,female,male,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author male and last author female,0.5,1,1,No,No,10,yes,upper/grad,book
1,RY,Humanities,"Pushkin Alexander, Boris Godunov & Other Dramatic Works, trans. James E Falen (Oxford, 2007)",RY-057,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no author,NaN,NaN,NaN,No,No,10,yes,upper/grad,other
1,RY,Humanities,article on later Sovietization of Swan Lake,RY-057,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no author,NaN,NaN,NaN,No,No,10,yes,upper/grad,other
1,RY,Humanities,Schwartz<90>s The Dragon ,RY-057,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,10,yes,upper/grad,other
1,RY,Humanities,"<e2>	Chekhov: The Essential Plays, translated by Michael Henry Heim (Modern Library Classics, 2003)",RY-057,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,10,yes,upper/grad,book
1,RY,Humanities,"Nineteenth-century Russian Plays: An Anthology, ed. Franklin D. Reeve (Norton, 1961)",RY-057,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no author,NaN,NaN,NaN,No,No,10,yes,upper/grad,other
1,RY,Humanities,"Chekhov: The Essential Plays, translated by Michael Henry Heim (Modern Library Classics, 2003)",RY-057,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,10,yes,upper/grad,other
1,RI,STEM,Darwin Chapter 6 ,RI-134,male,male,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,346,yes,lower,book
1,RI,STEM,Genetics: Analysis of Genes and Genomes,RI-134,male,male,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,2,No,No,346,yes,lower,book
1,RI,STEM,Larson ?,RI-134,male,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no author,NaN,NaN,NaN,No,No,346,yes,lower,NA
1,RI,STEM,Gould #1,RI-134,male,male,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,346,yes,lower,book
1,RI,STEM,Simpson ?,RI-134,male,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,no author,NaN,NaN,NaN,No,No,346,yes,lower,NA
1,RI,STEM,"Peter Stark, Last Breath: The Limits of Adventure",RI-131,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,27,yes,upper/grad,book
1,RI,STEM,"Daniel Chiras, Human Biology",RI-131,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,27,yes,upper/grad,book
1,RI,STEM,"Thomas Pollard & William Earnshaw, Cell Biology, Second Edition, Saunders, 2008  ",RI-125,male,male,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,2,No,No,215,yes,upper/grad,book
1,RI,STEM,Microbiology: Laboratory Theory & Application Essentials by Michael J.Leboffe & Burton E. Pierce,RI-105-A,female,male,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,2,No,No,18,yes,upper/grad,book
1,RI,STEM,Microbiology: Laboratory Theory & Application Essentials by Michael J.Leboffe & Burton E. Pierce,RI-105-A,female,male,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,2,No,No,18,yes,upper/grad,book
1,RI,STEM,Microbiology: Laboratory Theory & Application (4th Edition) by Michael J. Leboffe & Burton E. Pierce,RI-105-B,female,male,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,2,No,No,19,no,upper/grad,book
1,RI,STEM,"Mark Mattson, David Allison, Luigi Fontana, Michelle Harvie, Valter Longo, Willy Malaisse, Michael Mosley, Lucia Notterpek, Eric Ravussin, Frank Scheer, Thomas Seyfried, Krista Varady, & Satchidananda Panda. (2014) Meal frequency and timing in health and disease. Proc Natl AcadSci. 111:16647-53.",RI-111,male,male,NA,male,male,male,NA,NA,female,male,male,male,female,male,male,male,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0.23076923076923078,3,10,No,No,104,yes,upper/grad,journal article
1,RI,STEM,"Lin Zhang, Michael Hastings, Edward Green, Eran Tauber, Martin Sladek, Simon Webster, Charalambos Kyriacou, & David Wilcockson. (2013)Dissociation of circadian and circatidal timekeeping in the marine crustacean Eurydice pulchra.Curr Biol. 23:1863-73.",RI-111,male,male,NA,male,male,male,NA,NA,male,male,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,8,No,No,104,yes,upper/grad,journal article
1,RI,STEM,"Martin R. Ralph, Russell G. Foster, Fred C. Davis, and Michael Menaker. (1990) Transplanted suprachiasmatic nucleus determines circadian period. Science247:975-978.",RI-111,male,male,NA,male,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,4,No,No,104,yes,upper/grad,journal article
1,RI,STEM,"Satchidananda Panda, Ignacio Provencio, Daniel Tu, Susana Pires, Mark Rollag, Ana Maria Castrucci, Mathew Pletcher, Trey Sato, Tim Wiltshire, Mary Andahazy, Steve Kay, Russell Van Gelder, & John Hogenesch.(2003) Melanopsin is required for non-image-forming photic responses in blind mice. Science301: 525-7",RI-111,male,male,NA,male,male,male,NA,NA,female,male,female,male,male,male,female,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0.23076923076923078,3,10,No,No,104,yes,upper/grad,journal article
1,RI,STEM,Scott S. Campbell and Patricia J. Murphy (1998) Extraocular circadian photo transduction in humans. Science. 279:396-9,RI-111,male,male,NA,female,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author male and last author female,0.5,1,1,No,No,104,yes,upper/grad,journal article
1,RI,STEM,Serge Daan & Colin S. Pittendrigh(1976a) A Functional Analysis of Circadian Pacemakers in Nocturnal Rodents: II. The Variability of Phase Response Curves. J. Comp. Physiol. [A]106:253-266,RI-111,male,male,NA,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,2,No,No,104,yes,upper/grad,journal article
1,RI,STEM,"Masato Nakajima, Keiko Imai, Hiroshi Ito, Taeko Nishiwaki, Yoriko Murayama, Hideo Iwasaki, Tokitaka Oyama, & Takao Kondo. (2005) Reconstitution of circadian oscillation of cyanobacterial KaiC phosphorylation in vitro. Science308:414-5.",RI-111,male,male,NA,male,female,male,NA,NA,female,female,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0.375,3,5,No,No,104,yes,upper/grad,journal article
1,RI,STEM,"Susan Renn, Jae Park, Michael Rosbash, Jeffrey Hall, Paul Taghert.(1999) A pdf neuropeptide gene mutation and ablation of PDF neurons each cause severe abnormalities of behavioral circadian rhythms in Drosophila. Cell99:791-802.",RI-111,male,female,NA,male,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first author female and last author male,0.25,1,3,No,No,104,yes,upper/grad,journal article
1,RI,STEM,"Michael Menaker (1968) Extra retinal light perception in the sparrow, I. Entrainment of the biological clock PNAS59: 414-421. ",RI-111,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,sole author male,0,0,1,No,No,104,yes,upper/grad,journal article
1,RI,STEM,"Paul E. Hardin, Jeffrey C. Hall and Michael Rosbash (1990) Feedback of the Drosophila period gene product on circadian cycling of its messenger RNA levels. Nature343:536-40.",RI-111,male,male,NA,male,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first and last author male,0,0,3,No,No,104,yes,upper/grad,journal article
1,RI,STEM,"Rachel Leproult, Ulf Holmback, & Eve Van Cauter. (2014) Circadian misalignment augments markers of insulin resistance and inflammation, independently of sleep loss. Diabetes. 63:1860-9.",RI-111,male,female,NA,female,male,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,first  and last author female,0.6666666666666666,2,1,No,No,104,yes,upper/grad,journal article
